wid,user_name,user_id,gender,publish_time,text,like_count,comment_count,forward_count
4908522662269968,都市晨报,1851733897,m,2023-06-03 12:27:41,#高考# 【我市卫生监督部门对高考考点及周边酒店进行监督检查】我市卫生监督部门对高考考点及周边酒店进行监督检查，自6月1日起持续到6月9日，范围覆盖全市所有考点及周边。对于考点的检查内容包括考点内的饮用水、防疫物资储备、医务人员配备、环境卫生预消毒等，对考点周边的住宿场所重点检查人员健康管理、场所消杀、卫生消毒设备设施使用情况等。,1,0,0
4908516236591217,连云港日报,3483578150,f,2023-06-03 12:02:08,【#高考# 天气出炉 最高33℃】 根据最新气象资料分析，预计今年高考期间（6月7-9日）我市天气以云系变化为主，气温较高，最高气温33℃左右。#高温# 具体预报见链接҈高҈考҈天҈气҈出҈炉҈ 最҈高҈3҈3҈℃҈,0,1,0
4908266558330989,央视频,7211561239,f,2023-06-02 19:30:01,【转发接好运！#那些惊艳了青春的晚霞#】高三的云霞，嫣红遍染，卷起青春的倦意，带向远方。#高考#进入倒计时，祝愿莘莘学子前进无坎坷，归来有星光！来央视频“央友圈”参与#频频有你一举高粽#活动→ 网页链接 写下你对考生的祝福，还能赢高“粽”好礼 央视频的微博视频,105,15,20
4908481972276745,济宁新闻网,2291471981,m,2023-06-03 09:46:00,【济宁这座“逢考必过”门，期待你来打卡！】一年一度的高考即将来临，有着美好寓意的孔庙棂星门，化身为“文曲星”，预祝各位莘莘学子逢考必过、金榜题名！（来源@济宁新闻网 ）#高考# #逢考必过# 逢考必过 济宁·孔庙 济宁新闻网的微博视频,11,2,15
4908306478407002,广州交通电台,1750987934,m,2023-06-02 22:08:39,【广州出租车爱心送考今起可预约】6月7日就开始#高考# 了，广州出租车爱心送考今天（6/2）起接受预约。每单预约都会预留一台应急车辆候命，保障考生出行。广州电视记者@梁敏怡Regina 报道。#广州爆料##2023高考倒计时# 广州交通电台的微博视频,0,0,1
4908289383465764,凤凰网科技,1856404484,m,2023-06-02 21:00:43,继淄博烧烤之后，济南发力了！济南市出租车行业今日启动2023高考爱心送考活动，司机师傅们身着“夫子服”，车顶“金榜帽”全力护航高考，“金榜出租车”内还贴有来自全国网友的祝福，有点“孔孟之乡”的味道了~快看车上祝福语，寻找你的高考同路人！#高考##金榜出租车##我们都是同路人#,4,4,1
4908289202850939,封面新闻,1496814565,f,2023-06-02 21:00:00,继淄博烧烤之后，济南发力了！济南市出租车行业今日启动2023高考爱心送考活动，司机师傅们身着“夫子服”，车顶“金榜帽”全力护航#高考#，#金榜出租车#内还贴有来自全国网友的祝福，有点“孔孟之乡”的味道了~快看车上祝福语，寻找你的高考同路人！#我们都是同路人#,17,7,3
4907942745474198,玉米粥很拽,7793865963,f,2023-06-01 22:03:18,倒计时一周： 你的努力一定会对得起你的成绩 你写过的题一定涵盖了所有高考考点 蒙的全对考的全会 请坚持住各位高三生 复习到最后一秒 抓住一切机会往上爬 最后送给大家一句话： 希君生羽翼，一化北溟鱼 加油祝各位高三学子金榜题名💯💯💯 #高考##高考加油#,221,102,4
4908241501030590,济宁新闻网,2291471981,m,2023-06-02 17:50:27,【预防涉高考类诈骗警方提醒】高考前后是涉高考类诈骗案件高发期，不法分子常变换诈骗手法，对考生及家长实施诈骗。济宁市公安局新型犯罪研究作战中心特别提醒——济宁 #高考#,9,2,13
4908128313806236,河南日报,3288875501,m,2023-06-02 10:20:41,"#高考生自主决定是否戴口罩#【#乙类乙管后首次高考# ，当好1291万考生“陪考人”】又是一年高考临近。
据媒体报道，2023年全国高考报名人数1291万人，比去年增加98万人，再创历史新高。教育部会同国家教育统一考试工作部际联席会议成员单位，统筹谋划，周密部署，指导各地精心做好考试组织和考生服务工作，全力以赴实现“平安高考”目标任务。
与往年相比，今年全国高考呈现出两个新动向。一是，高考报名人数再创新高，达到1291万，较去年增加了近百万人。这给考试组织和考生服务工作，提出了更高的要求。二是，今年高考是新冠疫情“乙类乙管”新形势下的首次高考，当前“二阳”现象增多，统筹做好考试防疫工作，需要新思维、新办法。
事实上，教育部已明确，将会同国家相关部门，指导各地深入总结以往经验做法，坚持科学精准防疫，精准落实“乙类乙管”等要求，完善方案预案，针对不同考生情况分类设置考场，备足备用考场和工作人员，做好考生和工作人员考前健康监测，细化防疫措施，及时发布考试防疫要求。
这意味着，今年的考试防疫要求尽管出现了大变化，相较过去几年，组考部门和考生的防疫任务要小很多，但“乙类乙管”并不意味着“不管”。
如一些地方已要求，考生应于考前3天起自主开展健康监测，有发热等可疑症状的，应立即进行核酸或抗原检测，结果为阳性的，主动联系考点所在地教育招生考试机构报备，按照相关要求在考点备用考场参加考试。
这类审慎做法，在当前的背景下还是很有必要的。各地应该提前把相关防疫要求讲清楚，预案准备工作做足做实，既要避免放大考生的焦虑，也要杜绝出现因为防疫需要而给考生参考带来不便。
必要的防疫准备之外，今年高考组织工作把“平安高考”的另一主题——防范作弊，放在了更突出的位置。
上个月初，教育部会同有关部门召开的高考安全工作视频会就明确强调，要把防范手机作弊作为今年高考安全的重中之重，进一步守住考场安全的“主阵地”。
杜绝作弊，始终是保障高考公平不容有失的底线。而随着技术的发展，进一步织密高考防作弊之网，有着很强的现实必要性。今年特别强调防范手机作弊，实际就是对过去几年已多次出现过的手机作弊现象的针对性回应。
根据这一要求，今年多地考场均首次配备了智能安检门。如北京明确，今年高考将采取进入考点和考场两次安检；云南省则要求今年所有考生经智能安检门检测无异常后方可进入考点。同时，考生在进入考场前还要进行人工安检，坚决把手机拦在考点之外，各考点均实现5G手机信号屏蔽全覆盖。
这类新举措，将有效压缩手机作弊的空间。当然，由于实施“双安检”，相关考试服务工作也有必要应时而变，最大程度减少考生的不适，并为可能出现的突发情况做好相应的预案准备。
除了特别注意应对好“新情况”，高考组织和服务中的一些常规性、基础性工作，也还是不容放松。像对于极端天气和自然灾害等突发状况的应对，治安出行、食宿卫生等方面的综合保障，这些都一如既往重要，避免在最“寻常”的环节掉链子，当好考生的“陪考人”。
高考是全社会的一场仪式。它的重要性，以及高考组织工作的严肃性，已无需过多重复。精心做好考试组织和考生服务工作，让每一名考生都能够顺利参考、从容作答，这是全社会的共同责任。这个关系千万考生及其家庭前途命运的“大工程”，值得我们全力以赴。#高考# （新京报）",5,1,0
4906856423886027,广州交通电台,1750987934,m,2023-05-29 22:06:39,【今年广州超5.8万人参加高考 入场要二次安检】距离今年#高考# 还有一个星期，广州各考点已经做好充分准备，今天（5/29），广州市多个部门对考点之一的执信中学进行检查，考生入场要进行二次安检。广州电视记者余勇报道。#广州爆料# 广州交通电台的微博视频,2,0,4
4905990304039705,浙江大学,1851755225,m,2023-05-27 12:45:00,窗外有风景，笔下有前途，低头是题海，抬头是鹏程。又是一年#高考# 季，评论区一人一句，留下让你梦回高中的话，让我们一起回到那个炽热的夏天#zju茶话会# 浙江大学 📷｜宋晓雯,40,7,3
4905731570799950,萤火虫如我,5544430396,m,2023-05-26 19:36:53,"尤请每一位普通人谨记: 惟有就业，最与你的生活与未来息息相关！每一个就业岗位的身后可能就有一个上赡养父母下育有儿女的家庭！
❶ 日本应届大学生就业率97.3%，3年首次回升❷ 纽约市长走上街头，分发招聘会传单
❸ 去年英国失业率降至3.7%，创近50年新低
#毕业季##考研##国考##法考##高考##留学##美国##日本##英国##求职##找工作##上海##深圳##广州##苏州#考研",213,10,28
4905032959395309,猫der和饭饭的日常,7792713537,f,2023-05-24 21:20:51,又要高考了，社恐那就学考古吧，修文物的专业太适合了#饭饭故事会##高考##文物##博物馆# 猫der和饭饭的日常的微博视频,1167,87,122
4905580696699419,美婷聊生活,7727648198,f,2023-05-26 09:37:22,中等生逆袭的科学规划（九） 一个人能达到多高的成就，四分之一靠天赋，四分之一靠勤奋，四分之二靠科学规划。今天继续探讨人生规划的问题，聚焦成绩中等孩子的三个问题，1，如何进军工类国企工作？2，如何进入三甲医院工作？3，如何避开医学专业的坑？#育儿##高考加油##高考##医学科普#,301,24,70
4905362471780784,福州校园,1948654380,m,2023-05-25 19:10:12,#福建本科10分一排名发布# 2023年高考估分、出分后，要如何定位自己能报考的院校？首选是参考往年投档分啦！ 小粥为大家准备了2023版本科批（历史组合）10分一排名报考院校，快来查收吧！（图源cr. 福建高考早知道）#福建这110名学生已被名校录取##高考#,158,32,41
4905014222656746,命-理-午戌轩,6153037727,m,2023-05-24 20:06:24,#高考#高考两天比较吉祥的穿衣颜色搭配，两天都一样，因为今日蛮多人在问，所以提前发一下。,224,36,19
4904975836908173,车神之子星航,7818299076,m,2023-05-24 17:33:52,希望你们#考试# 和我冲线一样精彩 #高考##中考##小升初##期末考#加油#星航#猪猪侠之竞速小英雄# 车神之子星航的微博视频,826,267,25
4904179145118473,吴国平教育研究社,2420643800,m,2023-05-22 12:48:06,【高中数学：《导数》题型通用答题模板+必背公式（精编版），复习+提分必备！】 #一起高考##加油高考##高考#,121,2,755
4902136132933530,吴国平教育研究社,2420643800,m,2023-05-16 21:29:54,【高中数学：《数列》题型通用答题模板+必背公式（精编版），掌握就得分！】 #课外提升指南##加油高考##一起高考##高考#,153,1,73
4905014222656746,命-理-午戌轩,6153037727,m,2023-05-24 20:06:24,#高考#高考两天比较吉祥的穿衣颜色搭配，两天都一样，因为今日蛮多人在问，所以提前发一下。,224,36,19
4904975836908173,车神之子星航,7818299076,m,2023-05-24 17:33:52,希望你们#考试# 和我冲线一样精彩 #高考##中考##小升初##期末考#加油#星航#猪猪侠之竞速小英雄# 车神之子星航的微博视频,826,267,25
4904179145118473,吴国平教育研究社,2420643800,m,2023-05-22 12:48:06,【高中数学：《导数》题型通用答题模板+必背公式（精编版），复习+提分必备！】 #一起高考##加油高考##高考#,121,2,755
4902136132933530,吴国平教育研究社,2420643800,m,2023-05-16 21:29:54,【高中数学：《数列》题型通用答题模板+必背公式（精编版），掌握就得分！】 #课外提升指南##加油高考##一起高考##高考#,153,1,73
4903554852589266,黄老师讲堂,2946941191,m,2023-05-20 19:27:23,#中考##语文##作文##高考# 中高作文如何快速提分 黄老师讲堂的微博视频,85,3,56
4903496240861854,吴国平教育研究社,2420643800,m,2023-05-20 15:34:29,【高中数学：《圆锥曲线》题型通用答题模板+必背公式（精编版），复习+提分必备！】 #加油高考##一起高考##高考#,148,2,77
4902435553018855,初高中备战墙,5308162403,m,2023-05-17 17:19:41,高中数学高清版学霸笔记整理，数列的解法归纳 #高考加油##高考#,197,2,121
4902859987224628,吴国平教育研究社,2420643800,m,2023-05-18 21:26:14,【高中数学：《概率与统计》题型通用答题模板+必背公式（精编版），掌握就得分！】 #加油高考##一起高考##高考#,162,1,80
4902474072459314,绝对伏特加,1658958533,m,2023-05-17 19:52:45,"广东的升学，属于全国统计中的地狱模式。
其实天津的家人劝过我送孩子回去上学，可以立刻格局大变。不过，哪有什么重要得过陪伴孩子一起成长呢？我跟孩子说，你身处广州，已经有相对的红利。要学会知足，回报社会。
其实广州中考已经非常难，先填志愿再考试，填报规则复杂，志愿和实际考试结果不匹配就滑档苦三年。这真不是孩子的事儿，家长必须学习这种由于教育资源有限产生的一次性技术。

广州#中考##高考#",136,86,17
4901710189824826,初高中备战墙,5308162403,m,2023-05-15 17:17:21,高考英语写作“万能句”汇总，范文整理 #高考##高考加油#,124,2,44
4901708506859947,初高中备战墙,5308162403,m,2023-05-15 17:10:40,近年高考英语全国卷陌生词汇翻译汇总，高中生必看！ #高考加油##高考#,138,0,39
4900275037670036,初高中备战墙,5308162403,m,2023-05-11 18:14:34,100道高考生物必刷题。 #高考##高考加油#,625,3,178
4900264241530776,花阳学长,3002064891,m,2023-05-11 17:31:40,招生花上线了，欢迎报考合肥工业大学，欢迎报考汽车与交通工程学院。#高考##合肥工业大学# 花阳学长的微博视频,263,28,5
4898757113547336,Pyromania_现梦髑髅,7791814253,f,2023-05-07 13:42:53,"#高考# 看朋友圈，发现当年我的高考卷印在了必刷卷上面，突然感慨万千
就像是一场梦，醒了很久还是很感动~...
现在是完全不会做了，可当时的我还是拼命把那么多年的努力挥洒在这张卷子上，在那平凡又伟大的下午，在那两小时里面。
不知不觉离23高考只剩一个月了，那就把最好的祝福送给你们，给我们。
不论过程如何，我们都会前程似锦。#高考倒计时一个月##高考倒计时##新高考二卷数学##2023高考倒计时#",8642,781,260
4899806503508294,温爸教子,7314316832,m,2023-05-10 11:12:47,"重点班老师说：

书（课本）读一遍，家里见；
书读三遍，大专见；
书读五遍，二本见；
书读十遍，一本见；
书读50遍，985见。

具体读几遍，那仅仅是个举例，或者比喻。其实是想说，一定要吃透课本，一定要非常熟练知识点。一定要能做到，拿出来课本，任意抽查，能做到滚瓜烂熟。

初三高三复习，关键就是熟练程度。你孩子读过几遍课本？拿出来课本，任意抽查，你家孩子能做到滚瓜烂熟吗？

现在的中考高考，题都不算太难，题量很大。关键是要非常熟练，不假思索就能下笔答题。

不熟练很难得高分。每个年级每个学生都如此。

#中考##高考##学习方法#",227,7,200
4899417406574384,Utoki_SLR,6476642612,f,2023-05-09 09:26:39,"#高考# 最近刷到很多有关高考的经验帖
我🆚了一下自己当时的状态
突然明白了21年高考分数 创历史新低的根源
【心态差到爆炸】
天天都在担心考砸了会怎样（结果真的考砸了）完全投入不到复习当中去
收到录取通知书的时候觉得人生就此完蛋，从未想到十几年努力的结果是去到一所双非学校 但是
【我的大学生活竟是如此鲜活】
我收获到了很多很多的爱与信任，我结识了真诚相待的好朋友、学识渊博的好老师。我很幸福。我的父母好像从我来到川外后，开始尝试着真正理解我。我的母亲说:“那个明媚的你又回来了。”
【高考重要吗，重要。但不是你人生的全部】
两年前的我如履薄冰，把高考看得太重了，其实发挥失常又怎样呢?我依然是我。
我🈚资格去分享高考的经验，但我🈶一大堆的教训与心得，概括为一句话:
【别害怕，往前看，轻舟终会过万重山】 重庆·四川外国语大学",264,51,4
4898041930453344,吴国平教育研究社,2420643800,m,2023-05-05 14:21:00,【好题笔记，14道高考数学经典题型，学起来！】 #课外提升指南##高考##一起高考#,74,3,81
4898498330496147,北大云龙,1851422951,m,2023-05-06 20:34:34,"女人在什么时候最高兴？
1、生理需求、心理需求得到满足的时候。
2、老公出差了很久，刚回到家的时候，而且还带了很多的礼物的时候。
3、物质需求得到满足的时候，虚荣心得到满足的时候。
4、想要了很久的礼物，突然有人送给她的时候。
5、情感需求得到满足的时候，遇到了一个自己很喜欢的，也很喜欢自己的人的时候。
6、孩子学习成绩非常好，考试得到了非常好的成绩的时候。
7、被闺蜜的暖心行为感动的时候，被友谊感动的时候。
8、自己事业稳定，老公事业稳定，家庭经济收入非常不错，家庭关系和睦，跟老公感情非常好，家庭幸福。
9、老板给她升职加薪的时候。
10、吃上了想念已久的美食的时候，大快朵颐的时候。
11、在公司被老板表扬的时候。
12、找到了一个可以倾诉心声，但又不会乱来的蓝颜知己的时候。
13、找到了自己的灵魂伴侣的时候。

凌云家长大学#高考##送给孩子的礼物##青少年抑郁症##青少年抑郁症患者##找到灵魂伴侣有多难##送给孩子的礼物##书中的女性力量有多强大#",628,27,84
4898496278435086,北大云龙,1851422951,m,2023-05-06 20:26:25,"父母越尽心尽力，孩子越歇斯底里！！
01
观察各种亲子关系，会发现一个规律：父母没有自我，注意力大部分时间放在孩子身上，孩子都会频繁自恋性暴怒，很容易进入偏执状态。
02
有一家人，养育儿女有特别明显的对比。
女儿非常健康，活力四射，一件事情不能满足，表达下失望，紧接着就能够寻找别的让她开心的事情，全情投入到下一件事情中，而且很容易找到一起high的伙伴。
儿子则一点事情不顺心，就能一整天闷闷不乐，父母则小心翼翼地揣测他的需求，要么是爸爸要么是妈妈，至少有一个人始终关注着他，生怕哪里不如他意，演变成暴怒。
相比于儿子，女儿就像是“野生的”，有需求找到父母时，父母才回应。父母没有重男轻女，但是儿子把注意力都占据了，女儿自然“野生”。
03
而那些父母首先照顾好自己的需求，投入在自己的事情中，孩子有需要时，父母顺畅回应痛快满足 —— 这样的孩子，在雪居很自然的玩耍、交朋友、四处探索，非常有现实边界感，总之就是人见人爱，相处起来特别舒服自然。
04
父母没有自我存在感，盯着孩子，为什么会让孩子自恋暴怒？
原因是：孩子一直不能独立完整地完成自己的体验，体验过程不断被父母参与打断，孩子的心智也就无法发展成熟。
孩子想做每件事情，几乎都被父母盯着，给予各种不请自来的帮助和提醒，这让孩子始终无法触碰现实。
—— 现实总被父母代理，孩子不知道自己能力的边界在哪里，不知道什么可以掌控什么不能做，活在无边无际的痛苦中 —— 于是一点不如意就歇斯底里。
05
有一种“完美”的代理母亲，无论孩子多大，母亲都跟孩子处在新生儿母婴同频的共生状态。
有个孩子3岁了还不讲话，眼睛也从来不看人，被怀疑自孤独症。我观察到，孩子妈妈实在是太完美地心灵感应孩子 —— 孩子渴了，都不需要说出来“我要喝水”，妈妈已经把水瓶伸到了孩子嘴边，孩子实在没必要说话。
后来，这个孩子去乡下跟爷爷奶奶生活了半个月，回来后日常用语都会说了。

#高考##青少年抑郁症##重点高中##粉丝投稿##学习高中知识#凌云家长大学#一起高考##焦虑抑郁##抑郁症焦虑症##抑郁症患者能控制自己的情绪吗##抑郁症##云龙老师心理坊#",635,3,132
4898361159712909,初高中备战墙,5308162403,m,2023-05-06 11:29:29,高考英语2013-2022十年高考阅读高频词汇汇总！ #高考加油##高考#,774,12,254
4898804173898189,初高中备战墙,5308162403,m,2023-05-07 16:49:52,2023高考答题模板：高考英语作文高分模板汇总 #高考加油##高考#,126,1,62
4898764315689058,黑白尤里,7800461997,f,2023-05-07 14:11:29,"考运很好，能考上重本的

家长说她女儿是高三理科生
眼看还有半年就要高考了
但成绩总在原地踏步，也没突破
心里十分的焦急，很想冲重点
来看孩子高考的考运怎么样？

看了孩子的星盘，
其实孩子的目标非常明确
知识基础也打的很牢靠
考运也很好，不用太担心了
比起孩子其实家长更焦虑
很快孩子的成绩就会有突破
高考能很顺利的考上重本

建议现在家长也调整好心态
不要给孩子传递太大压力#星盘##考试##高考#",0,0,0
4898142400546498,纸条君-纸条,2292349565,m,2023-05-05 21:00:14,"2023大热考点 | 中国航天员中心成立55周年！吸睛标题+航天英雄+高分文段来了

今年是中国航天员中心成立55周年，随着天舟四号货运飞船、神舟十四号载人飞船、问天实验舱、梦天实验舱、神舟十五号载人飞船等多项任务的成功发射，中国人的太空梦不断地推进高潮。

因此，有关航天的话题也极有可能成为大热考点

纸条君精心为大家打包一份超全素材，内含人物素材+好词好句+精美文段+吸睛标题，考试再也不慌了

更多高考作文押题及写作技法，可以前往纸条APP查看哦＞应用宝官网
#高考##语文##作文##航天梦强国梦##神舟十五号已成功发射##作文素材##时事新闻#作文纸条",93,0,20
4898701023905236,高考英语李辉老师,1920065201,m,2023-05-07 10:00:00,今日干货，#高考# 英语是门需要细心细心再细心的学科，语言是门有规律讲科学的学问！#超级教育节# 仔细阅读、手抄一遍，动脑思考，不懂就问@高考英语李辉老师 @微博教育 跟辉哥一起打卡充电吧！ #爱上新素养#,0,0,0
4898497181258472,纸条君-纸条,2292349565,m,2023-05-06 20:30:00,"不登高山，不知天之高也；不临深溪，不知地之厚也。——荀子

适用主题：
实干精神，脚踏实地等。

纸条示例：
不登高山，不知天之高；不临深溪，不知地之厚。纸上谈来终觉浅，绝知此事要躬行，唯身临其境方能感同身受，唯切身感受才可认识深刻，正如孔夫子所言：“学而时习之”，知行须合一，力行而后知之真，操千曲而后晓声，观千剑而后识器，我们须将理论与实践相结合。
#高考# #一起高考# #加油高考# #语文# #作文# #作文素材# #每日小纸条#",43,0,5
4898551833037819,平井桃的旺旺,6786507358,f,2023-05-07 00:07:10,"惠一模结束了，差11分上特控线，现在倒计时30天，广州大学离我越来越远了
现在回想高中三年，都是在浑浑噩噩中度过的，带了三年手机，高一高二可劲造，天天晚上12点多睡觉，上高三了我以为我能控制自己，事实证明到现在，也只是比高一高二早了半个钟睡觉，有段时间是在看网课的，但大部分时间都是用手机看一些有的没的，有时候心情不太好会看的还要晚一些（都是借口）。今晚爸妈惯例给我送晚饭和汤，想吃什么爸妈都给我带，我再想想我辜负父母对我的信任，最后如果考不上好大学，虽然父母没有向我提很高要求……
高一因为英语差选择了日语，前后预计花费3-4万元。这次惠一模在大家英语都能上百时，我的日语才78，和我一起学日语的同学大部分都有90分。当初选择日语父母也很支持我，希望外语这学科不再给我的成绩拖后腿，但现在它依旧是我的偏科
最后30天了，现在才忏悔，真是对不起父母，我真该死，早些时候干嘛去了身边的同学都在进步，只有我还在原地踏步…
广州大学去年要过特控线20多分，之前也考过高出特控线2.30分的成绩，现在欠了一堆，最后30天了，我也不去想那么多过去干过的混蛋事了，抓紧当下，最后拼一把，争取回到自己的巅峰水平，争取冲上广州大学，不仅为父母，更是为自己。#2023高考倒计时##高考##高中##高三#",4,5,0
4898534358519840,等一个感动99,7671406011,f,2023-05-06 22:57:44,高考高考高考高考专项突击快速提分！剩下30点，接学生！突击数学！每天一小时！非常负责！带了学生已经有效果了，还可以收2个学生#高考##高考数学#高中数学,0,0,0
4898486820540253,西安交通大学招生办,1735491005,m,2023-05-06 19:48:50,喜讯！郑南宁院士获我国智能科学技术最高奖 #西安交通大学##人工智能##无人驾驶##高考# 未来，人和机器将如何共处？ 无人驾驶技术未来的发展趋势是什么？ 欢迎报考西安交通大学人工智能专业 我们一起探讨！,2,0,0
4898482236431981,悲伤小狗日记__lims,7772267128,f,2023-05-06 19:30:37,"#高考 77#
政治还是很有优势的
必二必四选一选二背了好几遍，考了两个点（经济职能中优化公共服务和社会价值）（什么人会想要擦边考社会价值表演擦边呢）
很感谢今年的某个区的模卷，当时有一道和第一大题出题很像的一个设问，当时理解错了题目十二分拿了零分，这次终于不是偏到太平洋了
大题一不用默法理而是自己创法条其实也还好，因为我法理是最烂的一直背错
大题二社会价值我讨厌你，最后一节课还在跟ssf说感觉价值观只会考价值判断价值选择（我真是错的离谱哦）
大题三挺常规的就这样吧
但是客观题感觉挺新的有点小难
想回到五一把自己创思，背了这么久啥也没考我真是要笑了为什么不考选一为什么不考必二为什么为什么为什么就是这么不喜欢吧
临考前一天还在背思维导图，还在整理真是屁用没有呢
么么政治老师请多爱我一点谢谢",0,0,0
4898474733341230,北大云龙,1851422951,m,2023-05-06 19:00:48,"为啥高三可以复读?初三不让复读？我身边有很多家长都想不通：高三能复读，就初三不能复读，太偏心了吧？#粉丝投稿#

50%的升学率，就是筛选，分流，高中都考不上，初中知识都学不透，初三复读有啥用，我女儿初中班上第一名，数理化次次满分，到重点高中学起来都吃力，正常能考上高中的智商不差，高三复读还有机会，高中考不上的就不是读书的料，复读也没用，浪费金钱资源。

不是差生高中发力逆袭的，重点高中也没差生，记得当年他们班一本达线率90%几。

其实学习好的男生初中就起来了，根本不用等到高中，重点高中一直都是男生多。

高中发力的前提是初中不怎么卷，靠智商碾压进了高中，并不是因为进了高中而能发力。别自欺欺人了，以前这种状况多是因为父母没有在孩子学业上投入足够的关注，现在想卷进重点高中，都是爹妈捧钱场孩子捧人场的结果。

凌云家长大学#青少年抑郁症##学习高中知识##重点高中##高考##一起高考##为什么高考不让复读了#",8,1,0
4898467912090737,吴国平教育研究社,2420643800,m,2023-05-06 18:33:42,【中国历史发展的这36个规律，帮高中生背会捋顺历史线！】 #课外提升指南##高考##一起高考#,9,1,9
4898482236431981,悲伤小狗日记__lims,7772267128,f,2023-05-06 19:30:37,"#高考 77#
政治还是很有优势的
必二必四选一选二背了好几遍，考了两个点（经济职能中优化公共服务和社会价值）（什么人会想要擦边考社会价值表演擦边呢）
很感谢今年的某个区的模卷，当时有一道和第一大题出题很像的一个设问，当时理解错了题目十二分拿了零分，这次终于不是偏到太平洋了
大题一不用默法理而是自己创法条其实也还好，因为我法理是最烂的一直背错
大题二社会价值我讨厌你，最后一节课还在跟ssf说感觉价值观只会考价值判断价值选择（我真是错的离谱哦）
大题三挺常规的就这样吧
但是客观题感觉挺新的有点小难
想回到五一把自己创思，背了这么久啥也没考我真是要笑了为什么不考选一为什么不考必二为什么为什么为什么就是这么不喜欢吧
临考前一天还在背思维导图，还在整理真是屁用没有呢
么么政治老师请多爱我一点谢谢",0,0,0
4898474733341230,北大云龙,1851422951,m,2023-05-06 19:00:48,"为啥高三可以复读?初三不让复读？我身边有很多家长都想不通：高三能复读，就初三不能复读，太偏心了吧？#粉丝投稿#

50%的升学率，就是筛选，分流，高中都考不上，初中知识都学不透，初三复读有啥用，我女儿初中班上第一名，数理化次次满分，到重点高中学起来都吃力，正常能考上高中的智商不差，高三复读还有机会，高中考不上的就不是读书的料，复读也没用，浪费金钱资源。

不是差生高中发力逆袭的，重点高中也没差生，记得当年他们班一本达线率90%几。

其实学习好的男生初中就起来了，根本不用等到高中，重点高中一直都是男生多。

高中发力的前提是初中不怎么卷，靠智商碾压进了高中，并不是因为进了高中而能发力。别自欺欺人了，以前这种状况多是因为父母没有在孩子学业上投入足够的关注，现在想卷进重点高中，都是爹妈捧钱场孩子捧人场的结果。

凌云家长大学#青少年抑郁症##学习高中知识##重点高中##高考##一起高考##为什么高考不让复读了#",8,1,0
4898467912090737,吴国平教育研究社,2420643800,m,2023-05-06 18:33:42,【中国历史发展的这36个规律，帮高中生背会捋顺历史线！】 #课外提升指南##高考##一起高考#,9,1,9
4898134792343978,纸条君-纸条,2292349565,m,2023-05-05 20:30:00,"心如槁木不如工愁善感，迷蒙的醒不如热烈的梦。——叶圣陶《没有秋虫的地方》

适用主题：
人生态度，奋斗拼搏等。

纸条示例：
心如槁木不如工愁善感，迷蒙的醒不如热烈的梦。人活一世，就应当轰轰烈烈，潇潇洒洒。即使梦想在追寻的一路颠簸中不断掉落，璀璨的金色光芒在现实的消磨中逐渐变得黯淡，我们仍能以一腔孤勇坚持前行，拂去仆仆风尘，抵达花枝绚烂的远方。
#高考# #一起高考# #语文# #作文# #作文素材# #每日小纸条#",60,0,3
4898417178837363,兰小途,3704786217,m,2023-05-06 15:12:05,🥳新东方国际教育展 来啦来啦👍🏻 🤗夏展全新上线 针对高考阶段 🫶🏻深层剖析 大咖解读 升学不再难 ❤️🔥6月10日兰州饭店 扫码占座 #高考##兰州前途出国#,0,1,0
4898361574426211,美婷聊生活,7727648198,f,2023-05-06 11:31:09,如何科学规划孩子人生之路？（四） 这篇是如何进行科学人生规划系列的第四篇，不要以为规划人生是大学毕业后的事，从幼儿园、小学就要开始规划了。每个人是否有成就一半靠基因天赋，一般靠后天科学规划培养。今天就分别谈谈文化成绩好的和文化成绩中下的如何进行未来人生规划。#家庭教育##高考##育儿##人工智能##求职季#,295,45,103
4898413798494466,山东建筑大学招生办公室,5175691302,f,2023-05-06 14:58:40,山东建筑大学#高考# 山东建筑大学招生办公室的微博视频,1,0,0
4898409422784787,河南阳光高考平台,3285460293,f,2023-05-06 14:41:17,高三学生收到考前礼物和祝福卡片，金榜题名，步步“糕”升！#祝愿所有考生金榜题名##老师与学生日常##高考##校园##加油少年未来可期# 河南阳光高考平台的微博视频,0,0,0
4898406763336807,好运情感挽回小仙女,6418663205,m,2023-05-06 14:30:43,"✨
超美龙婆禅南有求‮应必‬四面佛[合十]‎ ͏

四面神‮面每‬都有不同功效‮正，‬面祈求生
意、事业、自身‮然，‬后顺时‮方针‬向。第
二‮是面‬祈求爱情、婚姻、家庭；第三面
是祈‮横求‬财、富贵；第四面‮祈是‬求福慧
健康、求子‮。女‬四面分‮代别‬表事业、爱
情‮财，‬运，和‮康健‬掌管人间的‮切一‬事务#高考##爱情婚姻家庭#",0,0,0
